"NAME","NAME_ORIG","NAME_ENG","NAME_EXTRA","CODE","COUNTRY"
"ИРКУТСК-СОРТИРОВОЧНЫЙ","ИРКУТСК-СОРТИРОВОЧНЫЙ",,"ИРКУТСК-СОРТИРОВОЧНЫЙ",930004,"Россия"
"ИРСА","ИРСА",,"ИРСА",42107,"Россия"
"ИРТЫШСКОЕ","ИРТЫШСКОЕ",,"ИРТЫШСКОЕ",835007,"Россия"
"ИСА","ИСА",,"ИСА",916401,"Россия"
"ИСАКОГОРКА","ИСАКОГОРКА",,"ИСАКОГОРКА",290009,"Россия"
"ИСЕТЬ","ИСЕТЬ",,"ИСЕТЬ",771500,"Россия"
"ИСИЛЬКУЛЬ","ИСИЛЬКУЛЬ",,"ИСИЛЬКУЛЬ",832009,"Россия"
"ИСКИТИМ","ИСКИТИМ",,"ИСКИТИМ",853005,"Россия"
"ИСТОЧНИК","ИСТОЧНИК",,"ИСТОЧНИК",775003,"Россия"
"ИТАТ","ИТАТ",,"ИТАТ",880604,"Россия"
"ИТАТКА","ИТАТКА",,"ИТАТКА",874904,"Россия"
"ИШАНОВО","ИШАНОВО",,"ИШАНОВО",871200,"Россия"
"ИШИМ","ИШИМ",,"ИШИМ",791608,"Россия"
"ИЩЕРСКАЯ","ИЩЕРСКАЯ",,"ИЩЕРСКАЯ",539503,"Россия"
"ИЮС","ИЮС",,"ИЮС",885400,"Россия"
"ЙОШКАР-ОЛА","ЙОШКАР-ОЛА",,"ЙОШКАР-ОЛА",252401,"Россия"
"КААЛАМО","КААЛАМО",,"КААЛАМО",23905,"Россия"
"КАБАРДИНСКАЯ","КАБАРДИНСКАЯ",,"КАБАРДИНСКАЯ",534105,"Россия"
"КАБЕЛЬНАЯ","КАБЕЛЬНАЯ",,"КАБЕЛЬНАЯ",760506,"Россия"
"КАБОЖА","КАБОЖА",,"КАБОЖА",43203,"Россия"
"КАВКАЗ","КАВКАЗ",,"КАВКАЗ",527900,"Россия"
"КАВКАЗ-ПАРОМ-КЕРЧЬ","КАВКАЗ-ПАРОМ-КЕРЧЬ",,"КАВКАЗ-ПАРОМ-КЕРЧЬ",529906,"Россия"
"КАВКАЗ-ПАРОМ-КРЫМ","КАВКАЗ-ПАРОМ-КРЫМ",,"КАВКАЗ-ПАРОМ-КРЫМ",529408,"Россия"
"КАВКАЗ-ПАРОМ (ЭКСП.)","КАВКАЗ-ПАРОМ (ЭКСП.)",,"КАВКАЗ-ПАРОМ (ЭКСП.)",528000,"Россия"
"КАВКАЗ (ПАРОМ, ЭКСП. НА ВАРНУ)","КАВКАЗ (ПАРОМ, ЭКСП. НА ВАРНУ)",,"КАВКАЗ (ПАРОМ, ЭКСП. НА ВАРНУ)",528602,"Россия"
"КАВКАЗ -ПАРОМ (ЭКСП. НА ПОТИ)","КАВКАЗ -ПАРОМ (ЭКСП. НА ПОТИ)",,"КАВКАЗ -ПАРОМ (ЭКСП. НА ПОТИ)",528208,"Россия"
"КАВКАЗ -ПАРОМ (ЭКСП. НА САМСУН)","КАВКАЗ -ПАРОМ (ЭКСП. НА САМСУН)",,"КАВКАЗ -ПАРОМ (ЭКСП. НА САМСУН)",528801,"Россия"
"КАВКАЗСКАЯ","КАВКАЗСКАЯ",,"КАВКАЗСКАЯ",520009,"Россия"
"КАВКАЗ (ЭКСП.)","КАВКАЗ (ЭКСП.)",,"КАВКАЗ (ЭКСП.)",528104,"Россия"
"КАГАЛЬНИК","КАГАЛЬНИК",,"КАГАЛЬНИК",517203,"Россия"
"КАДАЛА","КАДАЛА",,"КАДАЛА",942105,"Россия"
"КАДАМОВКА","КАДАМОВКА",,"КАДАМОВКА",512500,"Россия"
"КАДЖЕРОМ","КАДЖЕРОМ",,"КАДЖЕРОМ",287504,"Россия"
"КАДНИКОВСКИЙ","КАДНИКОВСКИЙ",,"КАДНИКОВСКИЙ",301307,"Россия"
"КАДОШКИНО","КАДОШКИНО",,"КАДОШКИНО",641101,"Россия"
"КАДУЙ","КАДУЙ",,"КАДУЙ",46108,"Россия"
"КАЗ","КАЗ",,"КАЗ",865801,"Россия"
"КАЗАКИ","КАЗАКИ",,"КАЗАКИ",218203,"Россия"
"КАЗАНОВО","КАЗАНОВО",,"КАЗАНОВО",947804,"Россия"
"КАЗАНЬ","КАЗАНЬ",,"КАЗАНЬ",250302,"Россия"
"КАЗАНЬ-ПЕРЕВАЛКА","КАЗАНЬ-ПЕРЕВАЛКА",,"КАЗАНЬ-ПЕРЕВАЛКА",250406,"Россия"
"КАЗИНКА","КАЗИНКА",,"КАЗИНКА",592100,"Россия"
"КАЗНАЧЕЕВКА","КАЗНАЧЕЕВКА",,"КАЗНАЧЕЕВКА",214005,"Россия"
"КАЙГУР","КАЙГУР",,"КАЙГУР",872102,"Россия"
"КАКИЧЕВ","КАКИЧЕВ",,"КАКИЧЕВ",587600,"Россия"
"КАЛАРЫ","КАЛАРЫ",,"КАЛАРЫ",866005,"Россия"
"КАЛАЧ","КАЛАЧ",,"КАЛАЧ",583506,"Россия"
"КАЛАЧИНСКАЯ","КАЛАЧИНСКАЯ",,"КАЛАЧИНСКАЯ",832808,"Россия"
"КАЛАШНИКОВО","КАЛАШНИКОВО",,"КАЛАШНИКОВО",62308,"Россия"
"КАЛИКИНО","КАЛИКИНО",,"КАЛИКИНО",265505,"Россия"
"КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ","КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ",,"КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ",100001,"Россия"
"КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ-ПЕРЕВАЛКА","КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ-ПЕРЕВАЛКА",,"КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ-ПЕРЕВАЛКА",100302,"Россия"
"КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ (ЭКСП.)","КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ (ЭКСП.)",,"КАЛИНИНГРАД-СОРТИРОВОЧНЫЙ (ЭКСП.)",100105,"Россия"
"КАЛИНИНО","КАЛИНИНО",,"КАЛИНИНО",613909,"Россия"
"КАЛИНИНСК-САРАТОВСКИЙ","КАЛИНИНСК-САРАТОВСКИЙ",,"КАЛИНИНСК-САРАТОВСКИЙ",609104,"Россия"
"КАЛИНО","КАЛИНО",,"КАЛИНО",766108,"Россия"
"КАЛИЩЕ","КАЛИЩЕ",,"КАЛИЩЕ",74803,"Россия"
"КАЛМЫК","КАЛМЫК",,"КАЛМЫК",584208,"Россия"
"КАЛТАН","КАЛТАН",,"КАЛТАН",865106,"Россия"
"КАЛУГА 1","КАЛУГА 1",,"КАЛУГА 1",188205,"Россия"
"КАЛУГА 2","КАЛУГА 2",,"КАЛУГА 2",184401,"Россия"
"КАЛЯЗИН","КАЛЯЗИН",,"КАЛЯЗИН",50508,"Россия"
"КАМА","КАМА",,"КАМА",257000,"Россия"
"КАМАЛА","КАМАЛА",,"КАМАЛА",893200,"Россия"
"КАМА-ПЕРЕВАЛКА","КАМА-ПЕРЕВАЛКА",,"КАМА-ПЕРЕВАЛКА",257104,"Россия"
"КАМАРЧАГА","КАМАРЧАГА",,"КАМАРЧАГА",892508,"Россия"
"КАМА (ЭКСП.)","КАМА (ЭКСП.)",,"КАМА (ЭКСП.)",257208,"Россия"
"КАМБАРКА","КАМБАРКА",,"КАМБАРКА",257405,"Россия"
"КАМЕННОГОРСК","КАМЕННОГОРСК",,"КАМЕННОГОРСК",21702,"Россия"
"КАМЕНОЛОМНИ","КАМЕНОЛОМНИ",,"КАМЕНОЛОМНИ",513109,"Россия"
"КАМЕНСКАЯ","КАМЕНСКАЯ",,"КАМЕНСКАЯ",587206,"Россия"
"КАМЕНСК-УРАЛЬСКИЙ","КАМЕНСК-УРАЛЬСКИЙ",,"КАМЕНСК-УРАЛЬСКИЙ",795100,"Россия"
"КАМЕНЬ-НА-ОБИ","КАМЕНЬ-НА-ОБИ",,"КАМЕНЬ-НА-ОБИ",836601,"Россия"
"КАМЕНЬ-РЫБОЛОВ","КАМЕНЬ-РЫБОЛОВ",,"КАМЕНЬ-РЫБОЛОВ",975306,"Россия"
"КАМЫШИН","КАМЫШИН",,"КАМЫШИН",623008,"Россия"
"КАМЫШИН-ПЕРЕВАЛКА","КАМЫШИН-ПЕРЕВАЛКА",,"КАМЫШИН-ПЕРЕВАЛКА",623205,"Россия"
"КАМЫШИН (ЭКСП.)","КАМЫШИН (ЭКСП.)",,"КАМЫШИН (ЭКСП.)",623101,"Россия"
"КАМЫШЛОВ","КАМЫШЛОВ",,"КАМЫШЛОВ",792901,"Россия"
"КАМЫШОВАЯ","КАМЫШОВАЯ",,"КАМЫШОВАЯ",979608,"Россия"
"КАМЫШОВАЯ БУХТА","КАМЫШОВАЯ БУХТА",,"КАМЫШОВАЯ БУХТА",472905,"Россия"
"КАМЫШОВАЯ БУХТА","КАМЫШОВАЯ БУХТА",,"КАМЫШОВАЯ БУХТА",858507,"Россия"
"КАМЫШОВАЯ БУХТА (ЭКСП.)","КАМЫШОВАЯ БУХТА (ЭКСП.)",,"КАМЫШОВАЯ БУХТА (ЭКСП.)",858600,"Россия"
"КАМЫШОВАЯ БУХТА (ЭКСП.)","КАМЫШОВАЯ БУХТА (ЭКСП.)",,"КАМЫШОВАЯ БУХТА (ЭКСП.)",472407,"Россия"
"КАМЫШОВАЯ (ЭКСП.)","КАМЫШОВАЯ (ЭКСП.)",,"КАМЫШОВАЯ (ЭКСП.)",979504,"Россия"
"КАМЫШТА","КАМЫШТА",,"КАМЫШТА",887603,"Россия"
"КАНАЕВКА","КАНАЕВКА",,"КАНАЕВКА",634002,"Россия"
"КАНАЛСТРОЙ","КАНАЛСТРОЙ",,"КАНАЛСТРОЙ",238508,"Россия"
"КАНАШ","КАНАШ",,"КАНАШ",248105,"Россия"
"КАНДАЛАКША","КАНДАЛАКША",,"КАНДАЛАКША",14906,"Россия"
"КАНДАЛАКША-ПЕРЕВАЛКА","КАНДАЛАКША-ПЕРЕВАЛКА",,"КАНДАЛАКША-ПЕРЕВАЛКА",15006,"Россия"
"КАНДАЛАКША (ЭКСП.)","КАНДАЛАКША (ЭКСП.)",,"КАНДАЛАКША (ЭКСП.)",15701,"Россия"
"КАНДРЫ","КАНДРЫ",,"КАНДРЫ",651205,"Россия"
"КАНДУРОВКА","КАНДУРОВКА",,"КАНДУРОВКА",813101,"Россия"
"КАНЕВСКАЯ","КАНЕВСКАЯ",,"КАНЕВСКАЯ",516003,"Россия"
"КАНЗЫБА","КАНЗЫБА",,"КАНЗЫБА",888606,"Россия"
"КАНИСАЙ (РЗД)-эксп.","КАНИСАЙ (РЗД)-эксп.",,"КАНИСАЙ (РЗД)-эксп.",813008,"Россия"
"КАНИФОЛЬНАЯ","КАНИФОЛЬНАЯ",,"КАНИФОЛЬНАЯ",894306,"Россия"
"КАННЕЛЬЯРВИ","КАННЕЛЬЯРВИ",,"КАННЕЛЬЯРВИ",39602,"Россия"
"КАНСК-ЕНИСЕЙСКИЙ","КАНСК-ЕНИСЕЙСКИЙ",,"КАНСК-ЕНИСЕЙСКИЙ",893500,"Россия"
"КАНТЕМИРОВКА","КАНТЕМИРОВКА",,"КАНТЕМИРОВКА",586006,"Россия"
"КАНЮТИНО","КАНЮТИНО",,"КАНЮТИНО",173106,"Россия"
"КАПИТОЛОВО","КАПИТОЛОВО",,"КАПИТОЛОВО",38008,"Россия"
"КАПИТОЛОВО (ЭКСП.)","КАПИТОЛОВО (ЭКСП.)",,"КАПИТОЛОВО (ЭКСП.)",39903,"Россия"
"КАПУСТИН ЯР","КАПУСТИН ЯР",,"КАПУСТИН ЯР",616108,"Россия"
"КАРАБУЛА","КАРАБУЛА",,"КАРАБУЛА",895807,"Россия"
"КАРАБУЛАК","КАРАБУЛАК",,"КАРАБУЛАК",609602,"Россия"
"КАРАБУЛАКСКИЙ","КАРАБУЛАКСКИЙ",,"КАРАБУЛАКСКИЙ",540500,"Россия"
"КАРАМЫШ","КАРАМЫШ",,"КАРАМЫШ",621303,"Россия"
"КАРАСЕВО","КАРАСЕВО",,"КАРАСЕВО",233909,"Россия"
"КАРАСУК 1","КАРАСУК 1",,"КАРАСУК 1",835609,"Россия"
"КАРАТУН","КАРАТУН",,"КАРАТУН",249305,"Россия"
"КАРАЧЕВ","КАРАЧЕВ",,"КАРАЧЕВ",200500,"Россия"
"КАРБЫШЕВО 1","КАРБЫШЕВО 1",,"КАРБЫШЕВО 1",830304,"Россия"
"КАРБЫШЕВО 1-ПЕРЕВАЛКА","КАРБЫШЕВО 1-ПЕРЕВАЛКА",,"КАРБЫШЕВО 1-ПЕРЕВАЛКА",830408,"Россия"
"КАРБЫШЕВО II","КАРБЫШЕВО II",,"КАРБЫШЕВО II",832600,"Россия"
"КАРГАЛА","КАРГАЛА",,"КАРГАЛА",811801,"Россия"
"КАРГАПОЛЬЕ","КАРГАПОЛЬЕ",,"КАРГАПОЛЬЕ",827903,"Россия"
"КАРГАТ","КАРГАТ",,"КАРГАТ",834108,"Россия"
"КАРДАИЛ","КАРДАИЛ",,"КАРДАИЛ",605000,"Россия"
"КАРДЫМОВО","КАРДЫМОВО",,"КАРДЫМОВО",172103,"Россия"
"КАРИАН-СТРОГАНОВО","КАРИАН-СТРОГАНОВО",,"КАРИАН-СТРОГАНОВО",601600,"Россия"
"КАРЛАМАН","КАРЛАМАН",,"КАРЛАМАН",652000,"Россия"
"КАРМАНОВО","КАРМАНОВО",,"КАРМАНОВО",257706,"Россия"
"КАРПИНСК","КАРПИНСК",,"КАРПИНСК",775304,"Россия"
"КАРПОВСКАЯ","КАРПОВСКАЯ",,"КАРПОВСКАЯ",615904,"Россия"
"КАРПОГОРЫ","КАРПОГОРЫ",,"КАРПОГОРЫ",291500,"Россия"
"КАРПОГОРЫ-ПАССАЖИРСКАЯ","КАРПОГОРЫ-ПАССАЖИРСКАЯ",,"КАРПОГОРЫ-ПАССАЖИРСКАЯ",291603,"Россия"
"КАРПУНИНО","КАРПУНИНО",,"КАРПУНИНО",787208,"Россия"
"КАРТАЛЫ 1","КАРТАЛЫ 1",,"КАРТАЛЫ 1",816203,"Россия"
"КАРТАЛЫ 1(эксп.)","КАРТАЛЫ 1(эксп.)",,"КАРТАЛЫ 1(эксп.)",816504,"Россия"
"КАРТЕЛЬ","КАРТЕЛЬ",,"КАРТЕЛЬ",965906,"Россия"
"КАРТЫМСКАЯ","КАРТЫМСКАЯ",,"КАРТЫМСКАЯ",795702,"Россия"
"КАРЫМСКАЯ","КАРЫМСКАЯ",,"КАРЫМСКАЯ",943108,"Россия"
"КАРЬЕР 12IIКМ (РЗД) (ЭКСП.)","КАРЬЕР 12IIКМ (РЗД) (ЭКСП.)",,"КАРЬЕР 12IIКМ (РЗД) (ЭКСП.)",586608,"Россия"
"КАСИМОВ","КАСИМОВ",,"КАСИМОВ",221507,"Россия"
"КАСТОРНАЯ-КУРСКАЯ","КАСТОРНАЯ-КУРСКАЯ",,"КАСТОРНАЯ-КУРСКАЯ",595503,"Россия"
"КАСТОРНАЯ-НОВАЯ","КАСТОРНАЯ-НОВАЯ",,"КАСТОРНАЯ-НОВАЯ",595401,"Россия"
"КАСЬЯНОВКА","КАСЬЯНОВКА",,"КАСЬЯНОВКА",931401,"Россия"
"КАТАВ-ИВАНОВСК","КАТАВ-ИВАНОВСК",,"КАТАВ-ИВАНОВСК",808404,"Россия"
"КАТАЙСК","КАТАЙСК",,"КАТАЙСК",827509,"Россия"
"КАТУАР","КАТУАР",,"КАТУАР",238003,"Россия"
"КАУЧУК","КАУЧУК",,"КАУЧУК",257301,"Россия"
"КАФТИНО","КАФТИНО",,"КАФТИНО",52607,"Россия"
"КАЧА","КАЧА",,"КАЧА",890703,"Россия"
"КАЧАЛИНО","КАЧАЛИНО",,"КАЧАЛИНО",614600,"Россия"
"КАЧКАНАР","КАЧКАНАР",,"КАЧКАНАР",773008,"Россия"
"КАШИН","КАШИН",,"КАШИН",50809,"Россия"
"КАШИРА-ПАССАЖИРСКАЯ","КАШИРА-ПАССАЖИРСКАЯ",,"КАШИРА-ПАССАЖИРСКАЯ",191804,"Россия"
"КАШИРА-ТОВАРНАЯ","КАШИРА-ТОВАРНАЯ",,"КАШИРА-ТОВАРНАЯ",191903,"Россия"
"КАШПИР","КАШПИР",,"КАШПИР",636101,"Россия"
"КАЯ","КАЯ",,"КАЯ",932809,"Россия"
"КАЯЛА","КАЯЛА",,"КАЯЛА",514205,"Россия"
"КАЯСАН","КАЯСАН",,"КАЯСАН",829504,"Россия"
"КВАРСА","КВАРСА",,"КВАРСА",255700,"Россия"
"КЕДРОВКА","КЕДРОВКА",,"КЕДРОВКА",785109,"Россия"
"КЕДРОВЫЙ","КЕДРОВЫЙ",,"КЕДРОВЫЙ",988005,"Россия"
"КЕДРОЗЕРО","КЕДРОЗЕРО",,"КЕДРОЗЕРО",10801,"Россия"
"КЕЖЕМСКАЯ","КЕЖЕМСКАЯ",,"КЕЖЕМСКАЯ",925307,"Россия"
"КЕЗ","КЕЗ",,"КЕЗ",761903,"Россия"
"КЕМЕРОВО","КЕМЕРОВО",,"КЕМЕРОВО",870104,"Россия"
"КЕМЕРОВО-СОРТИРОВОЧНОЕ","КЕМЕРОВО-СОРТИРОВОЧНОЕ",,"КЕМЕРОВО-СОРТИРОВОЧНОЕ",870000,"Россия"
"КЕМЧУГ","КЕМЧУГ",,"КЕМЧУГ",890502,"Россия"
"КЕМЬ","КЕМЬ",,"КЕМЬ",13208,"Россия"
"КЕНАДА","КЕНАДА",,"КЕНАДА",966608,"Россия"
"КЕНАЙ","КЕНАЙ",,"КЕНАЙ",966400,"Россия"
"КЕНДЕРИ","КЕНДЕРИ",,"КЕНДЕРИ",253103,"Россия"
"КЕНЗИНО","КЕНЗИНО",,"КЕНЗИНО",631108,"Россия"
"КЕРАМИК","КЕРАМИК",,"КЕРАМИК",781004,"Россия"
"КЕРДЕМ","КЕРДЕМ",,"КЕРДЕМ",914302,"Россия"
"КЕРЖЕНЕЦ","КЕРЖЕНЕЦ",,"КЕРЖЕНЕЦ",265900,"Россия"
"КЕРКИ","КЕРКИ",,"КЕРКИ",286709,"Россия"
"КЕРСТОВО","КЕРСТОВО",,"КЕРСТОВО",74409,"Россия"
"КЕРЧЕНСКИЙ ЗАВОД","КЕРЧЕНСКИЙ ЗАВОД",,"КЕРЧЕНСКИЙ ЗАВОД",867205,"Россия"
"КЕРЧЕНСКИЙ ЗАВОД","КЕРЧЕНСКИЙ ЗАВОД",,"КЕРЧЕНСКИЙ ЗАВОД",470505,"Россия"
"КЕРЧЬ","КЕРЧЬ",,"КЕРЧЬ",471103,"Россия"
"КЕРЧЬ","КЕРЧЬ",,"КЕРЧЬ",867309,"Россия"
"КЕРЧЬ-ПОРТ","КЕРЧЬ-ПОРТ",,"КЕРЧЬ-ПОРТ",867807,"Россия"
"КЕРЧЬ-ПОРТ","КЕРЧЬ-ПОРТ",,"КЕРЧЬ-ПОРТ",470609,"Россия"
"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА БАТУМИ)","КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА БАТУМИ)",,"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА БАТУМИ)",479800,"Россия"
"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА БАТУМИ)","КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА БАТУМИ)",,"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА БАТУМИ)",868104,"Россия"
"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА ПОТИ)","КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА ПОТИ)",,"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА ПОТИ)",479707,"Россия"
"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА ПОТИ)","КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА ПОТИ)",,"КЕРЧЬ-ПОРТ (ПАРОМ ЭКСП. НА ПОТИ)",868000,"Россия"
"КЕРЧЬ-ПОРТ (ЭКСП.)","КЕРЧЬ-ПОРТ (ЭКСП.)",,"КЕРЧЬ-ПОРТ (ЭКСП.)",470702,"Россия"
"КЕРЧЬ-ПОРТ (ЭКСП.)","КЕРЧЬ-ПОРТ (ЭКСП.)",,"КЕРЧЬ-ПОРТ (ЭКСП.)",867900,"Россия"
"КЕРЧЬ-ЮЖНАЯ","КЕРЧЬ-ЮЖНАЯ",,"КЕРЧЬ-ЮЖНАЯ",470806,"Россия"
"КЕРЧЬ-ЮЖНАЯ","КЕРЧЬ-ЮЖНАЯ",,"КЕРЧЬ-ЮЖНАЯ",867402,"Россия"
"КЕРЧЬ-ЮЖНАЯ НОВЫЙ ПАРК","КЕРЧЬ-ЮЖНАЯ НОВЫЙ ПАРК",,"КЕРЧЬ-ЮЖНАЯ НОВЫЙ ПАРК",869713,"Россия"
"КЕРЧЬ-ЮЖНАЯ-ПАРОМ","КЕРЧЬ-ЮЖНАЯ-ПАРОМ",,"КЕРЧЬ-ЮЖНАЯ-ПАРОМ",868804,"Россия"
"КЕРЧЬ-ЮЖНАЯ-ПАРОМ","КЕРЧЬ-ЮЖНАЯ-ПАРОМ",,"КЕРЧЬ-ЮЖНАЯ-ПАРОМ",471300,"Россия"
"КЕРЧЬ-ЮЖНАЯ-ПАРОМ (ЭКСП)","КЕРЧЬ-ЮЖНАЯ-ПАРОМ (ЭКСП)",,"КЕРЧЬ-ЮЖНАЯ-ПАРОМ (ЭКСП)",471404,"Россия"
"КЕРЧЬ-ЮЖНАЯ-ПАРОМ (ЭКСП)","КЕРЧЬ-ЮЖНАЯ-ПАРОМ (ЭКСП)",,"КЕРЧЬ-ЮЖНАЯ-ПАРОМ (ЭКСП)",868903,"Россия"
"КЕРЧЬ-ЮЖНАЯ (ЭКСП.)","КЕРЧЬ-ЮЖНАЯ (ЭКСП.)",,"КЕРЧЬ-ЮЖНАЯ (ЭКСП.)",867506,"Россия"
"КЕРЧЬ-ЮЖНАЯ (ЭКСП.)","КЕРЧЬ-ЮЖНАЯ (ЭКСП.)",,"КЕРЧЬ-ЮЖНАЯ (ЭКСП.)",471001,"Россия"
"КЕСОВА ГОРА","КЕСОВА ГОРА",,"КЕСОВА ГОРА",51002,"Россия"
"КЕШЕВО","КЕШЕВО",,"КЕШЕВО",924200,"Россия"
"КИВИЯРВИ","КИВИЯРВИ",,"КИВИЯРВИ",28006,"Россия"
"КИВИЯРВИ (ЭКСП.)","КИВИЯРВИ (ЭКСП.)",,"КИВИЯРВИ (ЭКСП.)",28100,"Россия"
"КИГАШ-ЭКСПОРТ","КИГАШ-ЭКСПОРТ",,"КИГАШ-ЭКСПОРТ",618404,"Россия"
"КИЗЕЛ","КИЗЕЛ",,"КИЗЕЛ",768404,"Россия"
"КИЗЕМА","КИЗЕМА",,"КИЗЕМА",298706,"Россия"
"КИЗИЛЮРТ","КИЗИЛЮРТ",,"КИЗИЛЮРТ",542807,"Россия"
"КИЗИТЕРИНКА","КИЗИТЕРИНКА",,"КИЗИТЕРИНКА",513607,"Россия"
"КИЗИТЕРИНКА-ПЕРЕВАЛКА","КИЗИТЕРИНКА-ПЕРЕВАЛКА",,"КИЗИТЕРИНКА-ПЕРЕВАЛКА",513700,"Россия"
"КИЗИТЕРИНКА (ЭКСП.)","КИЗИТЕРИНКА (ЭКСП.)",,"КИЗИТЕРИНКА (ЭКСП.)",513804,"Россия"
"КИЗЛЯР","КИЗЛЯР",,"КИЗЛЯР",542205,"Россия"
"КИЗНЕР","КИЗНЕР",,"КИЗНЕР",254203,"Россия"
"КИЙЗАК","КИЙЗАК",,"КИЙЗАК",864809,"Россия"
"КИКЕРИНО","КИКЕРИНО",,"КИКЕРИНО",74108,"Россия"
"КИЛЬЧУГ","КИЛЬЧУГ",,"КИЛЬЧУГ",889007,"Россия"
"КИМИЛЬТЕЙ","КИМИЛЬТЕЙ",,"КИМИЛЬТЕЙ",922900,"Россия"
"КИМОВСК","КИМОВСК",,"КИМОВСК",227202,"Россия"
"КИНГИСЕПП","КИНГИСЕПП",,"КИНГИСЕПП",73507,"Россия"
"КИНЕЛЬ","КИНЕЛЬ",,"КИНЕЛЬ",657305,"Россия"
"КИНЕШМА","КИНЕШМА",,"КИНЕШМА",316707,"Россия"
"КИНЕШМА II","КИНЕШМА II",,"КИНЕШМА II",317004,"Россия"
"КИНЕШМА II (ПЕРЕВ.)","КИНЕШМА II (ПЕРЕВ.)",,"КИНЕШМА II (ПЕРЕВ.)",316800,"Россия"
"КИНЕШМА II (ЭКСП.)","КИНЕШМА II (ЭКСП.)",,"КИНЕШМА II (ЭКСП.)",317409,"Россия"
"КИНЕШМА (ПЕРЕВ)","КИНЕШМА (ПЕРЕВ)",,"КИНЕШМА (ПЕРЕВ)",319508,"Россия"
"КИНЕШМА (ЭКСП)","КИНЕШМА (ЭКСП)",,"КИНЕШМА (ЭКСП)",319404,"Россия"
"КИПАРИСОВО","КИПАРИСОВО",,"КИПАРИСОВО",986705,"Россия"
"КИПЕЛОВО","КИПЕЛОВО",,"КИПЕЛОВО",301805,"Россия"
"КИПРЕВО","КИПРЕВО",,"КИПРЕВО",316919,"Россия"
"КИПРИЯ (РЗД)","КИПРИЯ (РЗД)",,"КИПРИЯ (РЗД)",44300,"Россия"
"КИРЕНГА","КИРЕНГА",,"КИРЕНГА",902702,"Россия"
"КИРЖАЧ","КИРЖАЧ",,"КИРЖАЧ",237401,"Россия"
"КИРИЛЛОВСКОЕ","КИРИЛЛОВСКОЕ",,"КИРИЛЛОВСКОЕ",20803,"Россия"
"КИРИШИ","КИРИШИ",,"КИРИШИ",45209,"Россия"
"КИРОВ","КИРОВ",,"КИРОВ",270202,"Россия"
"КИРОВ-ЗАВОДСКАЯ","КИРОВ-ЗАВОДСКАЯ",,"КИРОВ-ЗАВОДСКАЯ",270403,"Россия"
"КИРОВ-КОТЛАССКИЙ","КИРОВ-КОТЛАССКИЙ",,"КИРОВ-КОТЛАССКИЙ",270306,"Россия"
"КИРОВСКАЯ","КИРОВСКАЯ",,"КИРОВСКАЯ",472002,"Россия"
"КИРОВСКАЯ","КИРОВСКАЯ",,"КИРОВСКАЯ",869003,"Россия"
"КИРПИЧНЫЙ ЗАВОД","КИРПИЧНЫЙ ЗАВОД",,"КИРПИЧНЫЙ ЗАВОД",36407,"Россия"
"КИРС","КИРС",,"КИРС",275300,"Россия"
"КИРСАНОВ","КИРСАНОВ",,"КИРСАНОВ",602800,"Россия"
"КИРЯ","КИРЯ",,"КИРЯ",247808,"Россия"
"КИСЕЛИХА","КИСЕЛИХА",,"КИСЕЛИХА",265401,"Россия"
"КИСЛОВОДСК","КИСЛОВОДСК",,"КИСЛОВОДСК",532504,"Россия"
"КИСЛЫЙ КЛЮЧ","КИСЛЫЙ КЛЮЧ",,"КИСЛЫЙ КЛЮЧ",950703,"Россия"
"КИСЛЯКОВКА","КИСЛЯКОВКА",,"КИСЛЯКОВКА",514609,"Россия"
"КИСТЕНДЕЙ","КИСТЕНДЕЙ",,"КИСТЕНДЕЙ",606002,"Россия"
"КИТОЙ","КИТОЙ",,"КИТОЙ",932005,"Россия"
"КИТОЙ-КОМБИНАТСКАЯ","КИТОЙ-КОМБИНАТСКАЯ",,"КИТОЙ-КОМБИНАТСКАЯ",932103,"Россия"
"КИЧЕРА","КИЧЕРА",,"КИЧЕРА",903401,"Россия"
"КИШЕРТЬ","КИШЕРТЬ",,"КИШЕРТЬ",763805,"Россия"
"КИЯ-ШАЛТЫРЬ","КИЯ-ШАЛТЫРЬ",,"КИЯ-ШАЛТЫРЬ",884906,"Россия"
